Observation_ID,Update_Datetime,Site_ID,Site_Name,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Species_Category,Individual_ID,Phenophase_ID,Phenophase_Category,Phenophase_Description,Observation_Date,Observation_Time,Day_of_Year,Phenophase_Status,Intensity_Category_ID,Intensity_Value,Abundance_Value,AGDD,Tmax,Tmin,Prcp,Accum_Prcp,Daylength
16903493,2019-05-19 14:31:04,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,500,Flowers,Flowers or flower buds,2019-04-08,00:00:00,98,0,48,-9999,-9999,1059.73,20.51,12.07,0,731.32,45774
16626930,2019-05-18 19:42:16,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,500,Flowers,Flowers or flower buds,2019-04-21,00:00:00,111,0,48,-9999,-9999,1247.42,21.8,6.76,0,734.83,47660
16903690,2019-09-23 14:46:06,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,500,Flowers,Flowers or flower buds,2019-05-13,00:00:00,133,0,48,-9999,-9999,1594.41,20.02,7.64,0,734.83,50450
16895786,2019-06-22 23:35:51,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,500,Flowers,Flowers or flower buds,2019-05-17,00:00:00,137,0,48,-9999,-9999,1647.56,16.85,9.46,4.97,778.78,50873
17992875,2019-09-23 14:46:07,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,500,Flowers,Flowers or flower buds,2019-06-10,00:00:00,161,0,48,-9999,-9999,2051.85,36.13,14.58,0,817.12,52586
17245099,2019-07-23 23:59:13,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,500,Flowers,Flowers or flower buds,2019-06-19,00:00:00,170,0,48,-9999,-9999,2226.59,23.72,12.04,0,817.12,52786
17993125,2019-09-23 15:22:06,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,500,Flowers,Flowers or flower buds,2019-06-24,00:00:00,175,0,48,-9999,-9999,2323.69,28.17,11.44,0,817.12,52782
17290145,2019-08-02 13:33:25,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,500,Flowers,Flowers or flower buds,2019-06-27,00:00:00,178,0,48,-9999,-9999,2375.74,22.21,9.88,0,817.12,52740
17405182,2020-07-07 22:08:04,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,500,Flowers,Flowers or flower buds,2019-07-09,00:00:00,190,0,48,-9999,-9999,2591.41,24.24,9.61,0,817.12,52281
17414998,2019-08-06 14:23:03,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,500,Flowers,Flowers or flower buds,2019-07-11,10:00:00,192,0,48,-9999,-9999,2631.18,27.53,12.17,0,817.12,52162
23273017,2020-10-07 14:54:24,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,500,Flowers,Flowers or flower buds,2019-07-14,11:00:00,195,0,48,-9999,-9999,2690.11,27.8,11.01,0,817.12,51961
17993546,2019-09-23 15:22:07,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,500,Flowers,Flowers or flower buds,2019-07-15,00:00:00,196,0,48,-9999,-9999,2711.11,29.1,12.91,0,817.12,51889
17519610,2019-08-26 21:54:50,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,500,Flowers,Flowers or flower buds,2019-07-17,00:00:00,198,0,48,-9999,-9999,2752.35,28.64,12.38,0,817.12,51736
17590785,2019-09-08 11:12:11,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,500,Flowers,Flowers or flower buds,2019-07-25,00:00:00,206,0,48,-9999,-9999,2914.13,31.43,12.71,0,817.12,51024
17908949,2019-09-13 17:48:46,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,500,Flowers,Flowers or flower buds,2019-08-05,09:00:00,217,1,48,11 to 100,-9999,3136.46,28.04,12.35,0,817.12,49820
17618899,2019-09-10 16:56:39,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,500,Flowers,Flowers or flower buds,2019-08-06,10:00:00,218,0,48,-9999,-9999,3156.66,28.45,11.95,0,817.12,49699
22994194,2020-07-07 22:38:07,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,500,Flowers,Flowers or flower buds,2019-08-15,00:00:00,227,0,48,-9999,-9999,3353.75,36.57,16.37,0,817.12,48551
17993829,2019-09-23 15:33:23,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,500,Flowers,Flowers or flower buds,2019-08-19,00:00:00,231,1,48,3 to 10,-9999,3436.26,25.2,13.26,0,817.12,48008
17749967,2019-09-23 23:35:13,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,500,Flowers,Flowers or flower buds,2019-08-23,00:00:00,235,1,48,Less than 3,-9999,3524.42,29.79,13.6,0,817.12,47449
17861844,2019-09-08 11:12:12,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,500,Flowers,Flowers or flower buds,2019-08-27,10:00:00,239,1,48,3 to 10,-9999,3611.54,29.73,12.58,0,817.12,46877
17909117,-9999,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,500,Flowers,Flowers or flower buds,2019-09-05,09:00:00,248,0,48,-9999,-9999,3802.15,25.92,12.7,0,817.12,45551
17994150,-9999,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,500,Flowers,Flowers or flower buds,2019-09-09,00:00:00,252,1,48,3 to 10,-9999,3878.82,26.42,12.62,0,817.12,44950
17887278,2019-10-10 16:07:50,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,500,Flowers,Flowers or flower buds,2019-09-10,10:00:00,253,0,48,-9999,-9999,3897.5,26.04,11.32,0,817.12,44799
22994413,2020-07-07 23:07:44,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,500,Flowers,Flowers or flower buds,2019-09-13,00:00:00,256,0,48,-9999,-9999,3967.2,34.96,15.73,0,817.12,44344
17995676,2019-10-22 00:18:32,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,500,Flowers,Flowers or flower buds,2019-09-18,00:00:00,261,1,48,Less than 3,-9999,4065.68,23.79,13.47,0.83,818.67,43582
20795310,-9999,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,500,Flowers,Flowers or flower buds,2019-10-16,00:00:00,289,1,48,3 to 10,-9999,4565.68,21.58,6.38,0,818.67,39380
21187559,2020-01-07 17:14:36,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,500,Flowers,Flowers or flower buds,2019-11-12,10:00:00,316,0,48,-9999,-9999,5006.49,23.74,9,0,818.67,35895
21187753,2020-01-07 17:14:36,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,500,Flowers,Flowers or flower buds,2019-12-10,00:00:00,344,0,48,-9999,-9999,5339.51,13.38,8.16,6.37,1014.07,33796
21288581,2020-02-11 17:10:09,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,500,Flowers,Flowers or flower buds,2020-01-07,10:00:00,7,0,48,-9999,-9999,70.31,13.86,1.85,4.02,4.94,34091
21479948,2020-03-10 16:22:55,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,500,Flowers,Flowers or flower buds,2020-02-11,10:00:00,42,0,48,-9999,-9999,437.33,24.95,8.93,0,68.73,37520
21939215,2020-05-13 16:51:32,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,500,Flowers,Flowers or flower buds,2020-03-10,09:00:00,70,0,48,-9999,-9999,800.45,22.88,5.75,0,73.71,41526
22542586,2020-06-11 13:40:19,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,500,Flowers,Flowers or flower buds,2020-05-11,09:00:00,132,0,48,-9999,-9999,1630.76,17.86,9.35,5.73,146.11,50340
22822725,2020-08-16 12:48:43,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,500,Flowers,Flowers or flower buds,2020-06-11,08:00:00,163,0,48,-9999,-9999,2195.43,28.87,12.26,0,173.15,52653
23273215,2020-10-07 14:54:24,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,500,Flowers,Flowers or flower buds,2020-08-16,11:00:00,229,0,48,-9999,-9999,3521.5,34.8,19.19,1.08,175.4,48282
23825285,2020-11-30 20:21:01,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,500,Flowers,Flowers or flower buds,2020-10-07,10:00:00,281,0,48,-9999,-9999,4640.58,24.63,9.2,0,177.25,40551
24310442,2020-12-30 12:24:26,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,500,Flowers,Flowers or flower buds,2020-11-30,09:00:00,335,0,48,-9999,-9999,5471.91,17.76,3.25,0,198.4,34239
24529258,2021-01-28 14:30:24,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,500,Flowers,Flowers or flower buds,2020-12-30,08:00:00,365,0,48,-9999,-9999,5777.03,15.04,1.83,3.3,255.26,33779
24645455,2021-02-26 14:58:26,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,500,Flowers,Flowers or flower buds,2021-01-28,09:00:00,28,0,48,-9999,-9999,302.64,12.8,6.23,8.48,93.74,35841
25028768,2021-03-31 15:42:03,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,500,Flowers,Flowers or flower buds,2021-02-24,09:00:00,55,0,48,-9999,-9999,608.16,23.44,5.36,0,131.63,39307
25424870,2021-04-29 15:15:14,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,500,Flowers,Flowers or flower buds,2021-03-31,11:00:00,90,0,48,-9999,-9999,1006.68,27.75,8.7,0,181.82,44571
25825923,2021-05-28 12:49:35,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,500,Flowers,Flowers or flower buds,2021-04-29,10:00:00,119,0,48,-9999,-9999,1405.48,24.97,7.27,0,185.38,48749
26204423,-9999,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,500,Flowers,Flowers or flower buds,2021-05-28,09:00:00,148,0,48,-9999,-9999,1884.84,25.46,9.97,0,185.38,51851
8163258,2016-07-25 12:23:29,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,501,Flowers,Open flowers,2016-05-23,00:00:00,144,0,50,-9999,-9999,1934.25,20.5,9,0,521,51494
8047672,2016-07-13 16:09:12,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,501,Flowers,Open flowers,2016-06-08,00:00:00,160,0,50,-9999,-9999,2233,23,13.5,0,521,52531
8232556,2016-10-02 18:00:07,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,501,Flowers,Open flowers,2016-07-06,00:00:00,188,0,50,-9999,-9999,2752.25,23.5,10.5,0,521,52531
12279013,2017-10-30 17:27:29,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,501,Flowers,Open flowers,2016-07-11,00:00:00,193,0,50,-9999,-9999,2843.75,28,11,0,521,52186
8264574,2016-08-10 13:07:28,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,501,Flowers,Open flowers,2016-07-13,00:00:00,195,0,50,-9999,-9999,2884,32,11,0,521,51840
9614550,2017-01-04 12:17:06,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,501,Flowers,Open flowers,2016-07-27,08:00:00,209,0,50,-9999,-9999,3159,32.5,13,0,521,50803
8484376,2016-11-26 17:00:27,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,501,Flowers,Open flowers,2016-07-28,00:00:00,210,0,50,-9999,-9999,3179.75,30.5,11,0,521,50458
8957200,2016-10-02 18:00:08,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,501,Flowers,Open flowers,2016-08-03,08:00:00,216,0,50,-9999,-9999,3293.75,26.5,10,0,521,49766
12279162,2017-10-30 18:11:30,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,501,Flowers,Open flowers,2016-08-08,00:00:00,221,0,50,-9999,-9999,3381.5,27.5,10.5,0,521,49421
8431349,2016-09-19 12:41:55,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,501,Flowers,Open flowers,2016-08-10,00:00:00,223,0,50,-9999,-9999,3419.75,26.5,11,0,521,49075
8484499,2016-11-26 17:00:27,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,501,Flowers,Open flowers,2016-08-20,00:00:00,233,0,50,-9999,-9999,3611.75,25,13,0,521,47693
9614688,2017-01-04 12:29:17,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,501,Flowers,Open flowers,2016-08-25,00:00:00,238,0,50,-9999,-9999,3701.75,23.5,11,0,521,47002
8957240,2016-10-02 18:00:08,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,501,Flowers,Open flowers,2016-08-31,00:00:00,244,0,50,-9999,-9999,3815.5,27,11.5,0,521,46310
12279316,2017-10-30 18:11:31,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,501,Flowers,Open flowers,2016-09-12,00:00:00,256,0,50,-9999,-9999,4037,19.5,10.5,0,521,44237
8710544,2016-10-13 11:17:38,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,501,Flowers,Open flowers,2016-09-14,00:00:00,258,0,50,-9999,-9999,4070.5,24.5,10,0,521,43891
9418287,2016-11-29 17:26:27,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,501,Flowers,Open flowers,2016-09-23,00:00:00,267,0,50,-9999,-9999,4247.5,26,9,0,521,42509
9614812,-9999,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,501,Flowers,Open flowers,2016-09-28,00:00:00,272,0,50,-9999,-9999,4360.75,27.5,9.5,0,521,41818
12279914,2017-10-30 18:11:32,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,501,Flowers,Open flowers,2016-10-10,00:00:00,284,0,50,-9999,-9999,4563.75,26,9,0,531,40090
9051404,2016-11-10 12:07:21,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,501,Flowers,Open flowers,2016-10-12,00:00:00,286,0,50,-9999,-9999,4595.75,20.5,9.5,0,531,39744
9418410,2016-11-29 17:26:27,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,501,Flowers,Open flowers,2016-10-28,00:00:00,302,0,50,-9999,-9999,4851,17.5,14.5,29,651,37670
9614936,-9999,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,501,Flowers,Open flowers,2016-10-31,00:00:00,305,0,50,-9999,-9999,4896,17.5,9.5,8,671,37325
9285959,2016-12-23 12:56:46,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,501,Flowers,Open flowers,2016-11-09,00:00:00,314,0,50,-9999,-9999,5037,24,11,0,680,36288
12280069,2017-10-30 18:52:23,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,501,Flowers,Open flowers,2016-11-09,00:00:00,314,0,50,-9999,-9999,5037,24,11,0,680,36288
10701953,-9999,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,501,Flowers,Open flowers,2016-11-18,09:00:00,323,0,50,-9999,-9999,5166.25,17.5,4,0,681,35251
9441644,-9999,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,501,Flowers,Open flowers,2016-11-24,00:00:00,329,0,50,-9999,-9999,5232.25,14.5,2.5,1,742,34560
12280250,2017-10-30 18:52:24,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,501,Flowers,Open flowers,2016-12-19,00:00:00,354,0,50,-9999,-9999,5470,12,-1,0,898,33523
9575786,-9999,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,501,Flowers,Open flowers,2016-12-22,00:00:00,357,0,50,-9999,-9999,5496.5,16,2,0,898,33523
10701645,2017-05-03 12:01:49,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,501,Flowers,Open flowers,2017-01-06,09:00:00,6,0,50,-9999,-9999,41.75,9.5,-1.5,0,58,33869
12280524,2018-12-01 15:42:12,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,501,Flowers,Open flowers,2017-01-09,00:00:00,9,0,50,-9999,-9999,74,14,9,22,147,34214
10204216,2017-03-28 21:09:08,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,501,Flowers,Open flowers,2017-01-11,00:00:00,11,0,50,-9999,-9999,96.25,13.5,7,40,223,34214
11800839,-9999,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,501,Flowers,Open flowers,2017-01-26,00:00:00,26,0,50,-9999,-9999,219.25,14,3.5,0,371,35597
10204412,2017-12-24 17:11:16,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,501,Flowers,Open flowers,2017-02-11,00:00:00,42,0,50,-9999,-9999,403,17.5,5,0,550,37670
9836068,2017-03-09 10:50:48,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,501,Flowers,Open flowers,2017-02-14,00:00:00,45,0,50,-9999,-9999,439.75,19.5,6.5,0,550,38016
15582336,2018-12-01 16:38:23,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,501,Flowers,Open flowers,2017-03-06,00:00:00,65,0,50,-9999,-9999,634.75,13,3.5,8,700,40781
10006789,2017-04-15 15:05:12,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,501,Flowers,Open flowers,2017-03-08,00:00:00,67,0,50,-9999,-9999,656,19,5,0,700,41126
12668540,2017-12-24 17:28:14,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,501,Flowers,Open flowers,2017-03-15,00:00:00,74,0,50,-9999,-9999,767,22,8.5,0,700,42163
15585212,2018-12-01 16:38:24,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,501,Flowers,Open flowers,2017-04-07,11:00:00,97,0,50,-9999,-9999,1091.75,16.5,7.5,35,812,45619
12668737,2017-12-24 17:53:22,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,501,Flowers,Open flowers,2017-04-11,00:00:00,101,1,50,5-24%,-9999,1134.25,16.5,7.5,0,834,46310
10457572,2017-05-10 18:36:01,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,501,Flowers,Open flowers,2017-04-14,00:00:00,104,0,50,-9999,-9999,1169.25,17,4.5,1,841,46656
11835425,2019-09-13 17:39:43,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,501,Flowers,Open flowers,2017-05-03,09:00:00,123,0,50,-9999,-9999,1463.5,31,14,0,858,49421
10779945,2017-06-13 14:51:22,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,501,Flowers,Open flowers,2017-05-10,00:00:00,130,0,50,-9999,-9999,1576.25,21,9,0,858,50112
12668934,2017-12-24 19:51:24,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,501,Flowers,Open flowers,2017-05-17,00:00:00,137,1,50,5-24%,-9999,1671,21.5,7.5,0,858,50803
12669130,2017-12-24 19:57:34,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,501,Flowers,Open flowers,2017-06-06,00:00:00,157,0,50,-9999,-9999,2019,25.5,8.5,0,858,52531
11105445,2017-08-09 15:41:16,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,501,Flowers,Open flowers,2017-06-13,00:00:00,164,0,50,-9999,-9999,2126.5,25,8.5,0,864,52531
12669326,2017-12-24 20:39:05,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,501,Flowers,Open flowers,2017-07-04,00:00:00,185,1,50,5-24%,-9999,2555.5,27,11,0,864,52531
11397700,2017-08-19 15:14:19,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,501,Flowers,Open flowers,2017-07-16,00:00:00,197,1,50,Less than 5%,-9999,2806.5,35,15,0,864,51840
12669523,2017-12-24 21:44:32,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,501,Flowers,Open flowers,2017-08-08,00:00:00,220,0,50,-9999,-9999,3275.25,25.5,14.5,0,864,49421
11584111,2017-09-15 15:23:26,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,501,Flowers,Open flowers,2017-08-09,00:00:00,221,1,50,Less than 5%,-9999,3294.75,25,14,0,864,49421
11657971,2017-09-19 15:56:51,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,501,Flowers,Open flowers,2017-08-19,00:00:00,231,1,50,-9999,-9999,3487.25,24.5,12.5,0,864,48038
12669720,2017-12-24 21:44:33,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,501,Flowers,Open flowers,2017-09-05,00:00:00,248,0,50,-9999,-9999,3879.5,29,19.5,0,864,45619
11891650,2017-10-04 11:52:46,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,501,Flowers,Open flowers,2017-09-15,00:00:00,258,1,50,5-24%,-9999,4095.5,25.5,9.5,0,864,43891
11921500,-9999,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,501,Flowers,Open flowers,2017-09-16,00:00:00,259,1,50,5-24%,-9999,4113.5,25,11,0,864,43891
12669917,2017-12-24 21:48:38,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,501,Flowers,Open flowers,2017-10-02,00:00:00,275,0,50,-9999,-9999,4418.5,25.5,11,0,864,41472
12052938,2017-11-09 13:52:16,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,501,Flowers,Open flowers,2017-10-04,00:00:00,277,1,50,5-24%,-9999,4452.75,26.5,8,0,864,41126
12670113,2019-07-10 12:09:26,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,501,Flowers,Open flowers,2017-11-06,00:00:00,310,0,50,-9999,-9999,5007.75,17,6,0,877,36634
12408862,2017-12-14 17:06:59,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,501,Flowers,Open flowers,2017-11-09,00:00:00,313,0,50,-9999,-9999,5045.5,18.5,10.5,22,899,36288
12628432,2018-02-13 12:00:30,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,501,Flowers,Open flowers,2017-12-14,00:00:00,348,0,50,-9999,-9999,5466.25,17.5,3.5,0,984,33523
15575008,2018-12-01 16:38:26,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,501,Flowers,Open flowers,2018-01-21,00:00:00,21,0,50,-9999,-9999,225.03,13.25,1.59,21.08,138.78,35138
12938276,2018-03-08 12:33:09,22906,Paula Lane Preserve,38.240513,-122.659958,76,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,107641,501,Flowers,Open flowers,2018-02-08,00:00:00,39,0,50,-9999,-9999,456.89,24.08,8.26,0,165.86,37134
